PartitionKey,RowKey,Outcome,MarriageDate,ChildrenData,DivorceData,DivorceDate,MalePersonId,FemalePersonId,Embeddings,KutaScore,MarriageDuration
Love-e1a53b8b33,,Dissolution,07/01/1992,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""not applicable"",""dataCredibility"":""high""}}",07/01/2001,ChristianClavier1952,IsabelleMergault1958,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,8.999315537303216
Love-e1b53bea96,,Dissolution,02/26/2009,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""irreconcilable differences"",""dataCredibility"":""high""}}",10/28/2022,TomBrady1977,GiseleBündchen1980,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0]",45,13.66735112936345
Love-e1c0766415,,Happiness,07/01/1915,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,BeniaminoGigli1890,GiannaPederzini1900,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,0
Love-e1c0d3e1d2,,Happiness,01/12/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,Fernandel1903,AndréeDebar1920,"[3.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",65,0
Love-e215a2e961,,Happiness,07/01/2010,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,TaharRahim1981,LeïlaBekhti1984,"[3.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",45,0
Love-e2b33a0993,,Dissolution,02/13/1985,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",09/10/1990,AnthonyShaffer1926,DianeCilento1932,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,5.5715263518138265
Love-e33fafdb5a,,Dissolution,09/28/1942,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/29/1945,RalphBellamy1904,PeggyBell1921,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,2.833675564681725
Love-e350c0cb29,,Happiness,12/30/1936,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LouisBarthou1862,Jean1912,"[3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0]",20,0
Love-e3a9554337,,Dissolution,07/01/1966,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1976,AlfredoBini1926,RosannaSchiaffino1939,"[0.0,6.0,0.0,7.0,5.0,0.0,1.0,0.0]",55,10.001368925393566
Love-e3b27f6788,,Happiness,08/25/1944,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,MassimoSerato1917,NoraRicci1924,"[3.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0]",40,0
Love-e3b93932ca,,Dissolution,05/12/1959,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",03/05/1964,EddieFisher1928,ElizabethTaylor1932,"[3.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0]",35,4.815879534565366
Love-e3c49df92f,,Happiness,12/25/1895,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""JonBenet Ramsey died at age 6"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/01/0001,JohnRamsey1943,KatherineRamsey1874,"[0.0,6.0,8.0,7.0,0.0,2.0,1.0,4.0]",80,0
Love-e4c2f2b876,,Dissolution,07/01/1966,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1974,GuyCarcassonne1951,ClaireBretécher1940,"[0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0]",20,8
Love-e55238488f,,Tragedy,01/20/1968,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""murder"",""dataCredibility"":""high""}}",01/01/0001,RomanPolanski1933,SharonTate1943,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,0
Love-e5987ede1e,,Dissolution,06/05/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1997,KevinCostner1955,KristyWallace1953,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,3.0727812000912613
Love-e5ee33df46,,Happiness,07/01/2017,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LouisGarrel1983,SuzanneViguier1961,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0]",20,0
Love-e6d16898a3,,Dissolution,08/07/1969,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1980,SergeGainsbourg1928,JaneBirkin1946,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0]",30,10.90029660050194
Love-e754507328,,Happiness,07/01/2000,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,FabrizioBentivoglio1957,MargheritaBuy1962,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,0
Love-e8269c0ccb,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19431,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,4.0]",70,0
Love-e82d2f2734,,Happiness,01/08/1945,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""5"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,Fernandel1903,DominiqueAubier1922,"[3.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0]",35,0
Love-e87e467e86,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1931,"[0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0]",20,0
Love-e9351a585b,,Dissolution,04/10/1954,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/05/1968,DanielGélin1921,SophieDaumier1934,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,13.738535249828884
Love-ea0797f317,,Dissolution,07/12/1979,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",07/01/1996,ThierryRoussel1953,Jean1956,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0]",20,16.972849646360938
Love-ea11f2f875,,Happiness,07/01/1932,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GinoCervi1901,EviMaltagliati1908,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",40,0
Love-ea2b288323,,Happiness,07/01/1947,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,JeanProuvost1885,FrançoiseDorin1928,"[3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",30,0
Love-ea6960f255,,Dissolution,07/01/1998,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""irreconcilable differences"",""dataCredibility"":""high""}}",07/01/2012,JohnnyDepp1963,VanessaParadis1972,"[3.0,0.0,8.0,0.0,5.0,2.0,0.0,4.0]",60,14.001368925393566
Love-ea79ebfdc4,,Happiness,12/30/1936,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LouisBarthou1862,Jean1918,"[3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",30,0
Love-eacb0a9d95,,Happiness,11/12/1947,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,ChristianMarquand1927,JacquelineDelubac1907,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,0
Love-eb3b6068ab,,Happiness,04/15/1947,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RogerPierre1923,FranceAsselin1923,"[3.0,6.0,8.0,0.0,0.0,2.0,1.0,4.0]",65,0
Love-ec4ff36c2c,,Happiness,05/11/1957,"{""children"":{""adoptedCount"":""2"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,CarloPonti1912,MariaScicolone1938,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-ece5d22aed,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1939,"[3.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",65,0
Love-ed4d737e66,,Dissolution,11/04/1942,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",10/22/1963,JeanMarais1913,SylvieJoly1934,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,20.9637234770705
Love-eea434d09a,,Dissolution,07/01/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1995,XavierGélin1946,PhilippeLabro1936,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0,10.99794661190965
Love-ef3bc8a95d,,Dissolution,10/30/1948,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",05/20/1965,LouisMalle1932,Jean1926,"[0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0]",40,16.553045859000683
Love-efc024d0cc,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19332,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,4.0]",70,0
Love-f02f9c5f83,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1932,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,0
Love-f080576d93,,Dissolution,12/16/1950,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1957,RogerVadim1928,DeniseFayolle1923,"[0.0,6.0,8.0,0.0,0.0,2.0,1.0,0.0]",45,6.541638147387634
Love-f126f903d6,,Happiness,02/26/2019,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""irreconcilable differences"",""dataCredibility"":""high""}}",01/01/0001,MatthewPerry1969,LauraCaso1989,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",55,0
Love-f130dcac6f,,Happiness,07/01/1927,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,AndréBerthomieu1903,GinaManès1893,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",55,0
Love-f134babeb2,,Dissolution,08/25/2002,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""abuse"",""dataCredibility"":""high""}}",05/16/2004,NicolasCage1964,AngelaSalcido1965,"[3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",30,1.7248459958932238
Love-f144c26809,,Dissolution,11/27/1985,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""irreconcilable differences"",""dataCredibility"":""high""}}",02/02/1989,StevenSpielberg1946,AmyIrving1953,"[3.0,6.0,8.0,0.0,5.0,2.0,1.0,4.0]",80,3.184120465434634
Love-f1d54d95da,,Dissolution,12/21/1965,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":""one child had Asperger's syndrome"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/07/1969,BurtBacharach1928,Sheila1945,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0,3.542778918548939
Love-f216a691a7,,Happiness,07/01/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LaurentNaouri1964,NatalieDessay1965,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",40,0
Love-f2241239dc,,Happiness,12/04/1964,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,ClaudeChabrol1930,StéphaneAudran1932,"[3.0,6.0,8.0,0.0,5.0,0.0,0.0,0.0]",60,0
Love-f2ba0d7fc7,,Happiness,07/17/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,EvelynWaugh1903,RichardElmerHorner1917,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0]",30,0
Love-f2d0a250b0,,Happiness,07/01/1991,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""5"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,BernardArnault1949,GenevièveLhermitte1966,"[0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0]",30,0
Love-f349eaab1b,,Dissolution,09/05/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1992,YannickNoah1960,CaroleVareille1957,"[3.0,0.0,8.0,7.0,0.0,2.0,1.0,0.0]",60,7.820214464978326
Love-f36e4c85e1,,Happiness,02/14/2004,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/01/0001,Pierre1801,Jean1977,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0]",45,0
Love-f396957a79,,Dissolution,11/23/1952,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1964,VittorioGassman1922,PieraDegliEsposti1938,"[3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0]",30,11.603924252794888
Love-f46a6f3943,,Dissolution,07/01/1990,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",07/01/1994,LucienBarrière1923,HélèneDarroze1967,"[0.0,6.0,8.0,0.0,5.0,2.0,1.0,0.0]",60,4
Love-f4a403961e,,Happiness,06/22/1976,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":""Raphaël, their son, suffered from cystic fibrosis"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""death"",""dataCredibility"":""high""}}",01/01/0001,MichelBerger1947,FranceGall1947,"[3.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0]",55,0
Love-f4fbe99af2,,Dissolution,07/01/1973,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1979,KrisKristofferson1936,RitaCoolidge1945,"[3.0,6.0,8.0,7.0,5.0,2.0,1.0,0.0]",90,5.9986310746064335
Love-f522fe6600,,Happiness,02/12/1838,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""5"",""diedChildrenCount"":""3"",""childrenHealth"":""average"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,VictorHugo1802,AugustineBrohan1824,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-f5f1914aa8,,Happiness,07/01/1910,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,HugoBall1886,EmmyHennings1885,"[0.0,0.0,8.0,7.0,5.0,2.0,1.0,0.0]",65,0
Love-f614cfb179,,Dissolution,07/01/1944,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1954,VittorioGassman1922,NovellaParigini1921,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,9.998631074606434
Love-f62cb37a78,,Dissolution,07/01/1992,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",07/01/1998,MassimoCiavarro1957,AnnaCarlucci1961,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,4.0]",65,5.9986310746064335
Love-f66c236db5,,Dissolution,09/09/1989,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",11/22/2000,DavidHallyday1966,EstelleLefébure1966,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,11.203285420944558
Love-f6cb3f2011,,Dissolution,07/01/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/2004,PierrePalmade1968,VéroniqueSanson1949,"[3.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",70,9.00205338809035
